"LEA_STATE","LEA_STATE_NAME","NCESLEAID","LEA_NAME","SCHID","SCHOOL_NAME","NCESSCH","JJ","DISABILITY_CATEGORY","AM_M_7","AS_M_7","BL_M_7","HI_M_7","MU_M_7","PI_M_7","WH_M_7","AM_F_7","AS_F_7","BL_F_7","HI_F_7","MU_F_7","PI_F_7","WH_F_7","TOTAL_STUDENTS_REPORTED","LEP_M","NLEP_M","LEP_F","NLEP_F","CF_M","HH_M","PPPS_M","RC39_M","RC79TO40_M","RC80_M","RF_M","SS_M","CF_F","HH_F","PPPS_F","RC39_F","RC79TO40_F","RC80_F","RF_F","SS_F"
"AR","ARKANSAS","0500408","RESPONSIVE ED SOLUTIONS PREMIER HIGH SCHOOL OF LITTLE ROCK","01579","PREMIER HIGH SCHOOL OF LITTLE ROCK","050040801579","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0500409","RESPONSIVE ED SOLUTIONS NORTHWEST ARK CLASSICAL ACADEMY","01574","NORTHWEST ARKANSAS CLASSICAL ACADEMY","050040901574","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0500409","RESPONSIVE ED SOLUTIONS NORTHWEST ARK CLASSICAL ACADEMY","01606","NORTHWEST ARKANSAS CLASSICAL ACADEMY HIGH","050040901606","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0500410","RESPONSIVE ED SOLUTIONS QUEST MIDDLE SCHOOL OF PINE BLUFF","01581","QUEST MIDDLE SCHOOL OF PINE BLUFF","050041001581","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0500411","EXALT ACADEMY OF SOUTHWEST LITTLE ROCK","01599","EXALT ACADEMY OF SOUTHWEST LITTLE ROCK","050041101599","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0500412","RESPONSIVE ED SOLUTIONS QUEST MIDDLE SCHOOL OF LITTLE ROCK","01603","QUEST MIDDLE SCHOOL OF LITTLE ROCK","050041201603","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0500413","CAPITOL CITY LIGHTHOUSE ACADEMY","01613","CAPITOL CITY LIGHTHOUSE LOWER ACADEMY","050041301613","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0500413","CAPITOL CITY LIGHTHOUSE ACADEMY","01615","CAPITOL CITY LIGHTHOUSE UPPER ACADEMY","050041301615","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0500414","ROCKBRIDGE MONTESSORI","01610","ROCKBRIDGE MONTESSORI CHARTER SCHOOL","050041401610","-8","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0500415","OZARK MONTESSORI ACADEMY SPRINGDALE","01612","OZARK MONTESSORI ACADEMY SPRINGDALE","050041501612","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0500417","ARKANSAS CONNECTIONS ACADEMY","01632","ARKANSAS CONNECTIONS ACADEMY HIGH","050041701632","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0500418","FUTURE SCHOOL OF FORT SMITH","01627","FURTURE SCHOOL OF FORT SMITH","050041801627","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0500419","JACKSONVILLE NORTH PULASKI SCHOOL DISTRICT","00905","BAYOU METO ELEMENTARY SCHOOL","050041900905","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0500419","JACKSONVILLE NORTH PULASKI SCHOOL DISTRICT","00912","WARREN DUPREE ELEM. SCHOOL","050041900912","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0500419","JACKSONVILLE NORTH PULASKI SCHOOL DISTRICT","00919","JACKSONVILLE HIGH SCHOOL","050041900919","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0500419","JACKSONVILLE NORTH PULASKI SCHOOL DISTRICT","00925","TOLLESON ELEMENTARY SCHOOL","050041900925","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0500419","JACKSONVILLE NORTH PULASKI SCHOOL DISTRICT","00926","ARNOLD DRIVE ELEMENTARY SCHOOL","050041900926","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0500419","JACKSONVILLE NORTH PULASKI SCHOOL DISTRICT","00935","PINEWOOD ELEMENTARY SCHOOL","050041900935","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0500419","JACKSONVILLE NORTH PULASKI SCHOOL DISTRICT","01256","MURRELL TAYLOR ELEM. SCHOOL","050041901256","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0500419","JACKSONVILLE NORTH PULASKI SCHOOL DISTRICT","01510","JACKSONVILLE MIDDLE SCHOOL","050041901510","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502250","ALMA SCHOOL DISTRICT","00003","ALMA INTERMEDIATE SCHOOL","050225000003","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502250","ALMA SCHOOL DISTRICT","00004","ALMA HIGH SCHOOL","050225000004","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502250","ALMA SCHOOL DISTRICT","00005","ALMA MIDDLE SCHOOL","050225000005","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502250","ALMA SCHOOL DISTRICT","01350","ALMA PRIMARY SCHOOL","050225001350","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502280","ALPENA SCHOOL DISTRICT","00006","ALPENA ELEMENTARY SCHOOL","050228000006","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502280","ALPENA SCHOOL DISTRICT","00007","ALPENA HIGH SCHOOL","050228000007","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502430","ARKADELPHIA SCHOOL DISTRICT","00018","ARKADELPHIA HIGH SCHOOL","050243000018","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502430","ARKADELPHIA SCHOOL DISTRICT","00019","CENTRAL PRIMARY SCHOOL","050243000019","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502430","ARKADELPHIA SCHOOL DISTRICT","00020","GOZA MIDDLE SCHOOL","050243000020","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502430","ARKADELPHIA SCHOOL DISTRICT","00021","PEAKE ELEMENTARY SCHOOL","050243000021","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502430","ARKADELPHIA SCHOOL DISTRICT","00022","LOUISA PERRITT PRIMARY","050243000022","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502550","ARMOREL SCHOOL DISTRICT","00026","ARMOREL ELEMENTARY SCHOOL","050255000026","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502550","ARMOREL SCHOOL DISTRICT","00027","ARMOREL HIGH SCHOOL","050255000027","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502580","ASHDOWN SCHOOL DISTRICT","00028","ASHDOWN HIGH SCHOOL","050258000028","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502580","ASHDOWN SCHOOL DISTRICT","00029","L.F. HENDERSON INTERM. SCH.","050258000029","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502580","ASHDOWN SCHOOL DISTRICT","00031","ASHDOWN JUNIOR HIGH SCHOOL","050258000031","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502580","ASHDOWN SCHOOL DISTRICT","00807","MARGARET DANIELS PRIMARY","050258000807","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502610","ATKINS SCHOOL DISTRICT","00032","ATKINS ELEMENTARY SCHOOL","050261000032","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502610","ATKINS SCHOOL DISTRICT","00033","ATKINS HIGH SCHOOL","050261000033","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502610","ATKINS SCHOOL DISTRICT","00438","ATKINS MIDDLE SCHOOL","050261000438","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502670","AUGUSTA SCHOOL DISTRICT","00034","AUGUSTA HIGH SCHOOL","050267000034","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502670","AUGUSTA SCHOOL DISTRICT","00036","AUGUSTA ELEMENTARY SCHOOL","050267000036","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502700","BALD KNOB SCHOOL DISTRICT","00037","H.L. LUBKER ELEMENTARY SCHOOL","050270000037","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502700","BALD KNOB SCHOOL DISTRICT","00038","BALD KNOB HIGH SCHOOL","050270000038","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502700","BALD KNOB SCHOOL DISTRICT","00128","BALD KNOB MIDDLE SCHOOL","050270000128","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502730","BARTON-LEXA SCHOOL DISTRICT","00039","BARTON ELEMENTARY SCHOOL","050273000039","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502730","BARTON-LEXA SCHOOL DISTRICT","00040","BARTON HIGH SCHOOL","050273000040","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502790","BAUXITE SCHOOL DISTRICT","00047","BAUXITE HIGH SCHOOL","050279000047","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502790","BAUXITE SCHOOL DISTRICT","00048","PINE HAVEN ELEMENTARY SCHOOL","050279000048","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502790","BAUXITE SCHOOL DISTRICT","01536","BAUXITE MIDDLE SCHOOL","050279001536","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502790","BAUXITE SCHOOL DISTRICT","01590","MINER ACADEMY","050279001590","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502820","BAY SCHOOL DISTRICT","00050","BAY ELEMENTARY SCHOOL","050282000050","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502820","BAY SCHOOL DISTRICT","00051","BAY HIGH SCHOOL","050282000051","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502880","BEEBE SCHOOL DISTRICT","00054","BEEBE ELEMENTARY SCHOOL","050288000054","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502880","BEEBE SCHOOL DISTRICT","00055","BEEBE JUNIOR HIGH SCHOOL","050288000055","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502880","BEEBE SCHOOL DISTRICT","00057","BEEBE HIGH SCHOOL","050288000057","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502880","BEEBE SCHOOL DISTRICT","00474","BEEBE MIDDLE SCHOOL","050288000474","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502880","BEEBE SCHOOL DISTRICT","01456","BADGER ACADEMY","050288001456","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502880","BEEBE SCHOOL DISTRICT","01498","BEEBE EARLY CHILDHOOD","050288001498","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502960","BENTON SCHOOL DISTRICT","00062","ANGIE GRANT ELEMENTARY SCHOOL","050296000062","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502960","BENTON SCHOOL DISTRICT","00063","BENTON HIGH SCHOOL","050296000063","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502960","BENTON SCHOOL DISTRICT","00064","CALDWELL ELEMENTARY SCHOOL","050296000064","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502960","BENTON SCHOOL DISTRICT","00065","BENTON JUNIOR HIGH SCHOOL","050296000065","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502960","BENTON SCHOOL DISTRICT","00066","PERRIN ELEMENTARY SCHOOL","050296000066","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502960","BENTON SCHOOL DISTRICT","00067","RINGGOLD ELEMENTARY SCHOOL","050296000067","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0502960","BENTON SCHOOL DISTRICT","00068","BENTON MIDDLE SCHOOL","050296000068","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503030","PEA RIDGE SCHOOL DISTRICT","00071","PEA RIDGE INTERMEDIATE SCHOOL","050303000071","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503030","PEA RIDGE SCHOOL DISTRICT","00072","PEA RIDGE HIGH SCHOOL","050303000072","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503030","PEA RIDGE SCHOOL DISTRICT","00169","PEA RIDGE MIDDLE SCHOOL","050303000169","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503030","PEA RIDGE SCHOOL DISTRICT","01505","PEA RIDGE PRIMARY SCHOOL","050303001505","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503030","PEA RIDGE SCHOOL DISTRICT","01597","PEA RIDGE MANUFACTURING & BUSINESS ACADEMY","050303001597","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503060","BENTONVILLE SCHOOL DISTRICT","00073","BENTONVILLE HIGH SCHOOL","050306000073","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503060","BENTONVILLE SCHOOL DISTRICT","00074","WASHINGTON JUNIOR HIGH SCHOOL","050306000074","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503060","BENTONVILLE SCHOOL DISTRICT","00075","R.E. BAKER ELEMENTARY SCHOOL","050306000075","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503060","BENTONVILLE SCHOOL DISTRICT","00076","THOMAS JEFFERSON ELEM. SCHOOL","050306000076","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503060","BENTONVILLE SCHOOL DISTRICT","00160","SPRING HILL MIDDLE SCHOOL","050306000160","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503060","BENTONVILLE SCHOOL DISTRICT","00165","ELM TREE ELEMENTARY SCHOOL","050306000165","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503060","BENTONVILLE SCHOOL DISTRICT","00789","LINCOLN JUNIOR HIGH SCHOOL","050306000789","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503060","BENTONVILLE SCHOOL DISTRICT","00879","MARY MAE JONES ELEM. SCHOOL","050306000879","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503060","BENTONVILLE SCHOOL DISTRICT","01080","CENTRAL PARK AT MORNING STAR","050306001080","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503060","BENTONVILLE SCHOOL DISTRICT","01139","RUTH BARKER MIDDLE SCHOOL","050306001139","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503060","BENTONVILLE SCHOOL DISTRICT","01199","CENTERTON GAMBLE ELEMENTARY","050306001199","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503060","BENTONVILLE SCHOOL DISTRICT","01229","OLD HIGH MIDDLE SCHOOL","050306001229","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503060","BENTONVILLE SCHOOL DISTRICT","01423","SUGAR CREEK ELEMENTARY SCHOOL","050306001423","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503060","BENTONVILLE SCHOOL DISTRICT","01424","APPLE GLEN ELEMENTARY SCHOOL","050306001424","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503060","BENTONVILLE SCHOOL DISTRICT","01462","COOPER ELEMENTARY SCHOOL","050306001462","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503060","BENTONVILLE SCHOOL DISTRICT","01543","WILLOWBROOK ELEMENTARY SCHOOL","050306001543","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503060","BENTONVILLE SCHOOL DISTRICT","01544","BRIGHT FIELD MIDDLE SCHOOL","050306001544","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503060","BENTONVILLE SCHOOL DISTRICT","01571","J WILLIAM FULBRIGHT JUNIOR HIGH SCHOOL","050306001571","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503060","BENTONVILLE SCHOOL DISTRICT","01618","BENTONVILLE WEST HIGH SCHOOL","050306001618","No","DB",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503060","BENTONVILLE SCHOOL DISTRICT","01648","CREEKSIDE MIDDLE SCHOOL","050306001648","-8","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503060","BENTONVILLE SCHOOL DISTRICT","01649","OSAGE CREEK ELEMENTARY SCHOOL","050306001649","-8","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503090","BERGMAN SCHOOL DISTRICT","00077","BERGMAN ELEMENTARY SCHOOL","050309000077","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503090","BERGMAN SCHOOL DISTRICT","00078","BERGMAN HIGH SCHOOL","050309000078","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503090","BERGMAN SCHOOL DISTRICT","01089","BERGMAN MIDDLE SCHOOL","050309001089","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR","ARKANSAS","0503150","BERRYVILLE SCHOOL DISTRICT","00079","BERRYVILLE ELEMENTARY SCHOOL","050315000079","No","DB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
